Usage,LaggingCurrentReactivePower,LeadingCurrentReactivePower,CO2,LaggingCurrentPowerFactor,LeadingCurrentPowerFactor,NSM,WeekStatus,Year,Month,Day,Hours,Minutes,IsHoliday,Season,TempMax,TempMin,Temp,FeelsLikeMax,FeelsLikeMin,FeelsLike,Dew,Humidity,Precip,PrecipProb,PrecipCover,PrecipType,SnowDepth,WindGust,WindSpeed,WindDir,SeaLevelPressure,CloudCover,Visibility,SolarRadiation,SolarEnergy,UvIndex,Conditions,SunriseHour,LoadType,SunsetHour
75.06,13.5,3.56,0.03,98.42,99.89,64800,Weekday,2018,1,5,18,0,0,Winter,42.9,30.4,37.0,39.5,23.3,30.3,25.4,63.4,0.012,100,12.5,rain,0,0,20.1,319.5,1020.3,37.0,9.1,135.4,11.8,6,"Rain, Partially cloudy",7,Maximum_Load,17
67.0,27.72,0.0,0.03,92.4,100.0,69300,Weekday,2018,1,5,19,15,0,Winter,42.9,30.4,37.0,39.5,23.3,30.3,25.4,63.4,0.012,100,12.5,rain,0,0,20.1,319.5,1020.3,37.0,9.1,135.4,11.8,6,"Rain, Partially cloudy",7,Maximum_Load,17
55.15,11.52,0.07,0.03,97.89,100.0,73800,Weekday,2018,1,5,20,30,0,Winter,42.9,30.4,37.0,39.5,23.3,30.3,25.4,63.4,0.012,100,12.5,rain,0,0,20.1,319.5,1020.3,37.0,9.1,135.4,11.8,6,"Rain, Partially cloudy",7,Medium_Load,17
4.54,0.0,26.64,0.0,100.0,16.8,78300,Weekday,2018,1,5,21,45,0,Winter,42.9,30.4,37.0,39.5,23.3,30.3,25.4,63.4,0.012,100,12.5,rain,0,0,20.1,319.5,1020.3,37.0,9.1,135.4,11.8,6,"Rain, Partially cloudy",7,Medium_Load,17
4.07,4.07,0.0,0.0,70.71,100.0,82800,Weekday,2018,1,5,23,0,0,Winter,42.9,30.4,37.0,39.5,23.3,30.3,25.4,63.4,0.012,100,12.5,rain,0,0,20.1,319.5,1020.3,37.0,9.1,135.4,11.8,6,"Rain, Partially cloudy",7,Maximum_Load,17
4.14,4.5,0.0,0.0,67.71,100.0,900,Weekend,2018,1,6,0,15,1,Winter,44.7,30.1,37.8,39.5,22.2,30.8,25.3,62.2,0.0,0,0.0,noprecip,0,0,19.0,331.6,1022.2,9.3,9.6,148.3,12.8,6,Clear,7,Light_Load,17
4.18,4.57,0.0,0.0,67.49,100.0,5400,Weekend,2018,1,6,1,30,1,Winter,44.7,30.1,37.8,39.5,22.2,30.8,25.3,62.2,0.0,0,0.0,noprecip,0,0,19.0,331.6,1022.2,9.3,9.6,148.3,12.8,6,Clear,7,Light_Load,17
4.28,5.58,0.0,0.0,60.86,100.0,9900,Weekend,2018,1,6,2,45,1,Winter,44.7,30.1,37.8,39.5,22.2,30.8,25.3,62.2,0.0,0,0.0,noprecip,0,0,19.0,331.6,1022.2,9.3,9.6,148.3,12.8,6,Clear,7,Light_Load,17
4.28,5.76,0.0,0.0,59.64,100.0,14400,Weekend,2018,1,6,4,0,1,Winter,44.7,30.1,37.8,39.5,22.2,30.8,25.3,62.2,0.0,0,0.0,noprecip,0,0,19.0,331.6,1022.2,9.3,9.6,148.3,12.8,6,Clear,7,Light_Load,17
4.25,5.51,0.0,0.0,61.08,100.0,18900,Weekend,2018,1,6,5,15,1,Winter,44.7,30.1,37.8,39.5,22.2,30.8,25.3,62.2,0.0,0,0.0,noprecip,0,0,19.0,331.6,1022.2,9.3,9.6,148.3,12.8,6,Clear,7,Light_Load,17
4.21,5.29,0.0,0.0,62.27,100.0,23400,Weekend,2018,1,6,6,30,1,Winter,44.7,30.1,37.8,39.5,22.2,30.8,25.3,62.2,0.0,0,0.0,noprecip,0,0,19.0,331.6,1022.2,9.3,9.6,148.3,12.8,6,Clear,7,Light_Load,17
4.1,5.26,0.0,0.0,61.48,100.0,27900,Weekend,2018,1,6,7,45,1,Winter,44.7,30.1,37.8,39.5,22.2,30.8,25.3,62.2,0.0,0,0.0,noprecip,0,0,19.0,331.6,1022.2,9.3,9.6,148.3,12.8,6,Clear,7,Light_Load,17
4.36,0.0,20.7,0.0,100.0,20.61,32400,Weekend,2018,1,6,9,0,1,Winter,44.7,30.1,37.8,39.5,22.2,30.8,25.3,62.2,0.0,0,0.0,noprecip,0,0,19.0,331.6,1022.2,9.3,9.6,148.3,12.8,6,Clear,7,Light_Load,17
4.28,0.0,23.33,0.0,100.0,18.04,36900,Weekend,2018,1,6,10,15,1,Winter,44.7,30.1,37.8,39.5,22.2,30.8,25.3,62.2,0.0,0,0.0,noprecip,0,0,19.0,331.6,1022.2,9.3,9.6,148.3,12.8,6,Clear,7,Light_Load,17
3.49,0.0,7.06,0.0,100.0,44.31,41400,Weekend,2018,1,6,11,30,1,Winter,44.7,30.1,37.8,39.5,22.2,30.8,25.3,62.2,0.0,0,0.0,noprecip,0,0,19.0,331.6,1022.2,9.3,9.6,148.3,12.8,6,Clear,7,Light_Load,17
3.56,0.0,17.39,0.0,100.0,20.06,45900,Weekend,2018,1,6,12,45,1,Winter,44.7,30.1,37.8,39.5,22.2,30.8,25.3,62.2,0.0,0,0.0,noprecip,0,0,19.0,331.6,1022.2,9.3,9.6,148.3,12.8,6,Clear,7,Light_Load,17
3.38,0.0,17.75,0.0,100.0,18.71,50400,Weekend,2018,1,6,14,0,1,Winter,44.7,30.1,37.8,39.5,22.2,30.8,25.3,62.2,0.0,0,0.0,noprecip,0,0,19.0,331.6,1022.2,9.3,9.6,148.3,12.8,6,Clear,7,Light_Load,17
3.64,0.0,18.9,0.0,100.0,18.91,54900,Weekend,2018,1,6,15,15,1,Winter,44.7,30.1,37.8,39.5,22.2,30.8,25.3,62.2,0.0,0,0.0,noprecip,0,0,19.0,331.6,1022.2,9.3,9.6,148.3,12.8,6,Clear,7,Light_Load,17
4.03,0.0,24.73,0.0,100.0,16.08,59400,Weekend,2018,1,6,16,30,1,Winter,44.7,30.1,37.8,39.5,22.2,30.8,25.3,62.2,0.0,0,0.0,noprecip,0,0,19.0,331.6,1022.2,9.3,9.6,148.3,12.8,6,Clear,7,Light_Load,17
3.38,0.0,17.82,0.0,100.0,18.64,63900,Weekend,2018,1,6,17,45,1,Winter,44.7,30.1,37.8,39.5,22.2,30.8,25.3,62.2,0.0,0,0.0,noprecip,0,0,19.0,331.6,1022.2,9.3,9.6,148.3,12.8,6,Clear,7,Light_Load,17
3.53,0.0,18.94,0.0,100.0,18.32,68400,Weekend,2018,1,6,19,0,1,Winter,44.7,30.1,37.8,39.5,22.2,30.8,25.3,62.2,0.0,0,0.0,noprecip,0,0,19.0,331.6,1022.2,9.3,9.6,148.3,12.8,6,Clear,7,Light_Load,17
4.07,0.0,24.16,0.0,100.0,16.61,72900,Weekend,2018,1,6,20,15,1,Winter,44.7,30.1,37.8,39.5,22.2,30.8,25.3,62.2,0.0,0,0.0,noprecip,0,0,19.0,331.6,1022.2,9.3,9.6,148.3,12.8,6,Clear,7,Light_Load,17
3.49,0.0,17.6,0.0,100.0,19.45,77400,Weekend,2018,1,6,21,30,1,Winter,44.7,30.1,37.8,39.5,22.2,30.8,25.3,62.2,0.0,0,0.0,noprecip,0,0,19.0,331.6,1022.2,9.3,9.6,148.3,12.8,6,Clear,7,Light_Load,17
3.24,3.35,0.0,0.0,69.52,100.0,81900,Weekend,2018,1,6,22,45,1,Winter,44.7,30.1,37.8,39.5,22.2,30.8,25.3,62.2,0.0,0,0.0,noprecip,0,0,19.0,331.6,1022.2,9.3,9.6,148.3,12.8,6,Clear,7,Light_Load,17
3.6,3.28,0.0,0.0,73.92,100.0,0,Weekend,2018,1,6,0,0,1,Winter,44.7,30.1,37.8,39.5,22.2,30.8,25.3,62.2,0.0,0,0.0,noprecip,0,0,19.0,331.6,1022.2,9.3,9.6,148.3,12.8,6,Clear,7,Light_Load,17
3.56,3.6,0.0,0.0,70.31,100.0,4500,Weekend,2018,1,7,1,15,1,Winter,47.7,23.6,40.0,43.4,23.6,36.3,30.1,68.3,0.001,100,4.17,rain,0,0,11.0,64.8,1021.8,78.9,7.6,86.6,7.4,4,"Rain, Partially cloudy",7,Light_Load,17
3.17,3.02,0.0,0.0,72.4,100.0,9000,Weekend,2018,1,7,2,30,1,Winter,47.7,23.6,40.0,43.4,23.6,36.3,30.1,68.3,0.001,100,4.17,rain,0,0,11.0,64.8,1021.8,78.9,7.6,86.6,7.4,4,"Rain, Partially cloudy",7,Light_Load,17
3.24,3.2,0.0,0.0,71.15,100.0,13500,Weekend,2018,1,7,3,45,1,Winter,47.7,23.6,40.0,43.4,23.6,36.3,30.1,68.3,0.001,100,4.17,rain,0,0,11.0,64.8,1021.8,78.9,7.6,86.6,7.4,4,"Rain, Partially cloudy",7,Light_Load,17
3.38,3.6,0.0,0.0,68.45,100.0,18000,Weekend,2018,1,7,5,0,1,Winter,47.7,23.6,40.0,43.4,23.6,36.3,30.1,68.3,0.001,100,4.17,rain,0,0,11.0,64.8,1021.8,78.9,7.6,86.6,7.4,4,"Rain, Partially cloudy",7,Light_Load,17
3.82,4.39,0.0,0.0,65.64,100.0,22500,Weekend,2018,1,7,6,15,1,Winter,47.7,23.6,40.0,43.4,23.6,36.3,30.1,68.3,0.001,100,4.17,rain,0,0,11.0,64.8,1021.8,78.9,7.6,86.6,7.4,4,"Rain, Partially cloudy",7,Light_Load,17
3.67,4.54,0.0,0.0,62.87,100.0,27000,Weekend,2018,1,7,7,30,1,Winter,47.7,23.6,40.0,43.4,23.6,36.3,30.1,68.3,0.001,100,4.17,rain,0,0,11.0,64.8,1021.8,78.9,7.6,86.6,7.4,4,"Rain, Partially cloudy",7,Light_Load,17
3.28,3.85,0.18,0.0,64.85,99.85,31500,Weekend,2018,1,7,8,45,1,Winter,47.7,23.6,40.0,43.4,23.6,36.3,30.1,68.3,0.001,100,4.17,rain,0,0,11.0,64.8,1021.8,78.9,7.6,86.6,7.4,4,"Rain, Partially cloudy",7,Light_Load,17
3.56,0.0,17.21,0.0,100.0,20.26,36000,Weekend,2018,1,7,10,0,1,Winter,47.7,23.6,40.0,43.4,23.6,36.3,30.1,68.3,0.001,100,4.17,rain,0,0,11.0,64.8,1021.8,78.9,7.6,86.6,7.4,4,"Rain, Partially cloudy",7,Light_Load,17
3.64,0.0,7.24,0.0,100.0,44.92,40500,Weekend,2018,1,7,11,15,1,Winter,47.7,23.6,40.0,43.4,23.6,36.3,30.1,68.3,0.001,100,4.17,rain,0,0,11.0,64.8,1021.8,78.9,7.6,86.6,7.4,4,"Rain, Partially cloudy",7,Light_Load,17
4.1,0.0,22.46,0.0,100.0,17.96,45000,Weekend,2018,1,7,12,30,1,Winter,47.7,23.6,40.0,43.4,23.6,36.3,30.1,68.3,0.001,100,4.17,rain,0,0,11.0,64.8,1021.8,78.9,7.6,86.6,7.4,4,"Rain, Partially cloudy",7,Light_Load,17
3.56,0.0,16.85,0.0,100.0,20.67,49500,Weekend,2018,1,7,13,45,1,Winter,47.7,23.6,40.0,43.4,23.6,36.3,30.1,68.3,0.001,100,4.17,rain,0,0,11.0,64.8,1021.8,78.9,7.6,86.6,7.4,4,"Rain, Partially cloudy",7,Light_Load,17
3.6,0.0,16.63,0.0,100.0,21.16,54000,Weekend,2018,1,7,15,0,1,Winter,47.7,23.6,40.0,43.4,23.6,36.3,30.1,68.3,0.001,100,4.17,rain,0,0,11.0,64.8,1021.8,78.9,7.6,86.6,7.4,4,"Rain, Partially cloudy",7,Light_Load,17
4.21,0.0,23.8,0.0,100.0,17.42,58500,Weekend,2018,1,7,16,15,1,Winter,47.7,23.6,40.0,43.4,23.6,36.3,30.1,68.3,0.001,100,4.17,rain,0,0,11.0,64.8,1021.8,78.9,7.6,86.6,7.4,4,"Rain, Partially cloudy",7,Light_Load,17
3.64,0.0,16.88,0.0,100.0,21.08,63000,Weekend,2018,1,7,17,30,1,Winter,47.7,23.6,40.0,43.4,23.6,36.3,30.1,68.3,0.001,100,4.17,rain,0,0,11.0,64.8,1021.8,78.9,7.6,86.6,7.4,4,"Rain, Partially cloudy",7,Light_Load,17
3.56,0.0,14.69,0.0,100.0,23.55,67500,Weekend,2018,1,7,18,45,1,Winter,47.7,23.6,40.0,43.4,23.6,36.3,30.1,68.3,0.001,100,4.17,rain,0,0,11.0,64.8,1021.8,78.9,7.6,86.6,7.4,4,"Rain, Partially cloudy",7,Light_Load,17
4.07,0.0,22.86,0.0,100.0,17.53,72000,Weekend,2018,1,7,20,0,1,Winter,47.7,23.6,40.0,43.4,23.6,36.3,30.1,68.3,0.001,100,4.17,rain,0,0,11.0,64.8,1021.8,78.9,7.6,86.6,7.4,4,"Rain, Partially cloudy",7,Light_Load,17
3.85,0.0,19.69,0.0,100.0,19.19,76500,Weekend,2018,1,7,21,15,1,Winter,47.7,23.6,40.0,43.4,23.6,36.3,30.1,68.3,0.001,100,4.17,rain,0,0,11.0,64.8,1021.8,78.9,7.6,86.6,7.4,4,"Rain, Partially cloudy",7,Light_Load,17
3.31,4.36,0.0,0.0,60.47,100.0,81000,Weekend,2018,1,7,22,30,1,Winter,47.7,23.6,40.0,43.4,23.6,36.3,30.1,68.3,0.001,100,4.17,rain,0,0,11.0,64.8,1021.8,78.9,7.6,86.6,7.4,4,"Rain, Partially cloudy",7,Light_Load,17
3.42,4.1,0.0,0.0,64.06,100.0,85500,Weekend,2018,1,7,23,45,1,Winter,47.7,23.6,40.0,43.4,23.6,36.3,30.1,68.3,0.001,100,4.17,rain,0,0,11.0,64.8,1021.8,78.9,7.6,86.6,7.4,4,"Rain, Partially cloudy",7,Light_Load,17
3.89,5.76,0.0,0.0,55.97,100.0,3600,Weekday,2018,1,8,1,0,0,Winter,45.6,35.1,41.5,40.6,29.4,35.7,38.8,90.0,0.117,100,16.67,"rain,snow",0,0,26.4,330.2,1011.9,85.1,3.8,23.2,2.0,1,"Snow, Rain, Partially cloudy",7,Light_Load,17
3.42,4.68,0.0,0.0,59.0,100.0,8100,Weekday,2018,1,8,2,15,0,Winter,45.6,35.1,41.5,40.6,29.4,35.7,38.8,90.0,0.117,100,16.67,"rain,snow",0,0,26.4,330.2,1011.9,85.1,3.8,23.2,2.0,1,"Snow, Rain, Partially cloudy",7,Light_Load,17
3.38,4.64,0.0,0.0,58.88,100.0,12600,Weekday,2018,1,8,3,30,0,Winter,45.6,35.1,41.5,40.6,29.4,35.7,38.8,90.0,0.117,100,16.67,"rain,snow",0,0,26.4,330.2,1011.9,85.1,3.8,23.2,2.0,1,"Snow, Rain, Partially cloudy",7,Light_Load,17
3.53,4.93,0.0,0.0,58.22,100.0,17100,Weekday,2018,1,8,4,45,0,Winter,45.6,35.1,41.5,40.6,29.4,35.7,38.8,90.0,0.117,100,16.67,"rain,snow",0,0,26.4,330.2,1011.9,85.1,3.8,23.2,2.0,1,"Snow, Rain, Partially cloudy",7,Light_Load,17
3.92,6.23,0.0,0.0,53.26,100.0,21600,Weekday,2018,1,8,6,0,0,Winter,45.6,35.1,41.5,40.6,29.4,35.7,38.8,90.0,0.117,100,16.67,"rain,snow",0,0,26.4,330.2,1011.9,85.1,3.8,23.2,2.0,1,"Snow, Rain, Partially cloudy",7,Light_Load,17
3.35,4.46,0.0,0.0,60.06,100.0,26100,Weekday,2018,1,8,7,15,0,Winter,45.6,35.1,41.5,40.6,29.4,35.7,38.8,90.0,0.117,100,16.67,"rain,snow",0,0,26.4,330.2,1011.9,85.1,3.8,23.2,2.0,1,"Snow, Rain, Partially cloudy",7,Light_Load,17
130.54,77.8,0.0,0.06,85.9,100.0,30600,Weekday,2018,1,8,8,30,0,Winter,45.6,35.1,41.5,40.6,29.4,35.7,38.8,90.0,0.117,100,16.67,"rain,snow",0,0,26.4,330.2,1011.9,85.1,3.8,23.2,2.0,1,"Snow, Rain, Partially cloudy",7,Light_Load,17
136.15,51.37,0.0,0.06,93.56,100.0,35100,Weekday,2018,1,8,9,45,0,Winter,45.6,35.1,41.5,40.6,29.4,35.7,38.8,90.0,0.117,100,16.67,"rain,snow",0,0,26.4,330.2,1011.9,85.1,3.8,23.2,2.0,1,"Snow, Rain, Partially cloudy",7,Medium_Load,17
95.08,37.44,0.0,0.04,93.05,100.0,39600,Weekday,2018,1,8,11,0,0,Winter,45.6,35.1,41.5,40.6,29.4,35.7,38.8,90.0,0.117,100,16.67,"rain,snow",0,0,26.4,330.2,1011.9,85.1,3.8,23.2,2.0,1,"Snow, Rain, Partially cloudy",7,Maximum_Load,17
9.65,0.72,20.63,0.0,99.72,42.37,44100,Weekday,2018,1,8,12,15,0,Winter,45.6,35.1,41.5,40.6,29.4,35.7,38.8,90.0,0.117,100,16.67,"rain,snow",0,0,26.4,330.2,1011.9,85.1,3.8,23.2,2.0,1,"Snow, Rain, Partially cloudy",7,Medium_Load,17
76.14,37.66,0.0,0.03,89.63,100.0,48600,Weekday,2018,1,8,13,30,0,Winter,45.6,35.1,41.5,40.6,29.4,35.7,38.8,90.0,0.117,100,16.67,"rain,snow",0,0,26.4,330.2,1011.9,85.1,3.8,23.2,2.0,1,"Snow, Rain, Partially cloudy",7,Medium_Load,17
93.17,33.12,0.0,0.04,94.22,100.0,53100,Weekday,2018,1,8,14,45,0,Winter,45.6,35.1,41.5,40.6,29.4,35.7,38.8,90.0,0.117,100,16.67,"rain,snow",0,0,26.4,330.2,1011.9,85.1,3.8,23.2,2.0,1,"Snow, Rain, Partially cloudy",7,Medium_Load,17
112.68,49.79,0.0,0.05,91.47,100.0,57600,Weekday,2018,1,8,16,0,0,Winter,45.6,35.1,41.5,40.6,29.4,35.7,38.8,90.0,0.117,100,16.67,"rain,snow",0,0,26.4,330.2,1011.9,85.1,3.8,23.2,2.0,1,"Snow, Rain, Partially cloudy",7,Medium_Load,17
131.54,49.21,0.0,0.06,93.66,100.0,62100,Weekday,2018,1,8,17,15,0,Winter,45.6,35.1,41.5,40.6,29.4,35.7,38.8,90.0,0.117,100,16.67,"rain,snow",0,0,26.4,330.2,1011.9,85.1,3.8,23.2,2.0,1,"Snow, Rain, Partially cloudy",7,Maximum_Load,17
129.35,72.29,0.0,0.06,87.29,100.0,66600,Weekday,2018,1,8,18,30,0,Winter,45.6,35.1,41.5,40.6,29.4,35.7,38.8,90.0,0.117,100,16.67,"rain,snow",0,0,26.4,330.2,1011.9,85.1,3.8,23.2,2.0,1,"Snow, Rain, Partially cloudy",7,Maximum_Load,17
107.89,46.94,0.0,0.05,91.7,100.0,71100,Weekday,2018,1,8,19,45,0,Winter,45.6,35.1,41.5,40.6,29.4,35.7,38.8,90.0,0.117,100,16.67,"rain,snow",0,0,26.4,330.2,1011.9,85.1,3.8,23.2,2.0,1,"Snow, Rain, Partially cloudy",7,Maximum_Load,17
96.73,23.29,0.97,0.04,97.22,99.99,75600,Weekday,2018,1,8,21,0,0,Winter,45.6,35.1,41.5,40.6,29.4,35.7,38.8,90.0,0.117,100,16.67,"rain,snow",0,0,26.4,330.2,1011.9,85.1,3.8,23.2,2.0,1,"Snow, Rain, Partially cloudy",7,Medium_Load,17
5.0,1.98,14.65,0.0,92.98,32.3,80100,Weekday,2018,1,8,22,15,0,Winter,45.6,35.1,41.5,40.6,29.4,35.7,38.8,90.0,0.117,100,16.67,"rain,snow",0,0,26.4,330.2,1011.9,85.1,3.8,23.2,2.0,1,"Snow, Rain, Partially cloudy",7,Maximum_Load,17
4.64,4.07,0.0,0.0,75.18,100.0,84600,Weekday,2018,1,8,23,30,0,Winter,45.6,35.1,41.5,40.6,29.4,35.7,38.8,90.0,0.117,100,16.67,"rain,snow",0,0,26.4,330.2,1011.9,85.1,3.8,23.2,2.0,1,"Snow, Rain, Partially cloudy",7,Light_Load,17
4.68,4.46,0.0,0.0,72.39,100.0,2700,Weekday,2018,1,9,0,45,0,Winter,40.4,28.7,35.7,29.8,19.1,25.5,27.8,72.9,0.022,100,16.67,"rain,snow",0,0,28.0,297.0,1014.0,33.9,6.1,128.6,11.1,5,"Snow, Rain, Partially cloudy",7,Light_Load,17
4.75,4.21,0.0,0.0,74.84,100.0,7200,Weekday,2018,1,9,2,0,0,Winter,40.4,28.7,35.7,29.8,19.1,25.5,27.8,72.9,0.022,100,16.67,"rain,snow",0,0,28.0,297.0,1014.0,33.9,6.1,128.6,11.1,5,"Snow, Rain, Partially cloudy",7,Light_Load,17
4.72,4.57,0.0,0.0,71.84,100.0,11700,Weekday,2018,1,9,3,15,0,Winter,40.4,28.7,35.7,29.8,19.1,25.5,27.8,72.9,0.022,100,16.67,"rain,snow",0,0,28.0,297.0,1014.0,33.9,6.1,128.6,11.1,5,"Snow, Rain, Partially cloudy",7,Light_Load,17
4.72,4.07,0.0,0.0,75.73,100.0,16200,Weekday,2018,1,9,4,30,0,Winter,40.4,28.7,35.7,29.8,19.1,25.5,27.8,72.9,0.022,100,16.67,"rain,snow",0,0,28.0,297.0,1014.0,33.9,6.1,128.6,11.1,5,"Snow, Rain, Partially cloudy",7,Light_Load,17
4.75,3.89,0.0,0.0,77.37,100.0,20700,Weekday,2018,1,9,5,45,0,Winter,40.4,28.7,35.7,29.8,19.1,25.5,27.8,72.9,0.022,100,16.67,"rain,snow",0,0,28.0,297.0,1014.0,33.9,6.1,128.6,11.1,5,"Snow, Rain, Partially cloudy",7,Light_Load,17
4.57,3.89,0.0,0.0,76.15,100.0,25200,Weekday,2018,1,9,7,0,0,Winter,40.4,28.7,35.7,29.8,19.1,25.5,27.8,72.9,0.022,100,16.67,"rain,snow",0,0,28.0,297.0,1014.0,33.9,6.1,128.6,11.1,5,"Snow, Rain, Partially cloudy",7,Light_Load,17
99.43,59.69,0.0,0.05,85.74,100.0,29700,Weekday,2018,1,9,8,15,0,Winter,40.4,28.7,35.7,29.8,19.1,25.5,27.8,72.9,0.022,100,16.67,"rain,snow",0,0,28.0,297.0,1014.0,33.9,6.1,128.6,11.1,5,"Snow, Rain, Partially cloudy",7,Light_Load,17
132.91,50.94,0.0,0.06,93.38,100.0,34200,Weekday,2018,1,9,9,30,0,Winter,40.4,28.7,35.7,29.8,19.1,25.5,27.8,72.9,0.022,100,16.67,"rain,snow",0,0,28.0,297.0,1014.0,33.9,6.1,128.6,11.1,5,"Snow, Rain, Partially cloudy",7,Medium_Load,17
128.81,45.83,0.0,0.06,94.21,100.0,38700,Weekday,2018,1,9,10,45,0,Winter,40.4,28.7,35.7,29.8,19.1,25.5,27.8,72.9,0.022,100,16.67,"rain,snow",0,0,28.0,297.0,1014.0,33.9,6.1,128.6,11.1,5,"Snow, Rain, Partially cloudy",7,Maximum_Load,17
107.64,50.11,0.0,0.05,90.66,100.0,43200,Weekday,2018,1,9,12,0,0,Winter,40.4,28.7,35.7,29.8,19.1,25.5,27.8,72.9,0.022,100,16.67,"rain,snow",0,0,28.0,297.0,1014.0,33.9,6.1,128.6,11.1,5,"Snow, Rain, Partially cloudy",7,Maximum_Load,17
84.92,20.56,2.59,0.04,97.19,99.95,47700,Weekday,2018,1,9,13,15,0,Winter,40.4,28.7,35.7,29.8,19.1,25.5,27.8,72.9,0.022,100,16.67,"rain,snow",0,0,28.0,297.0,1014.0,33.9,6.1,128.6,11.1,5,"Snow, Rain, Partially cloudy",7,Medium_Load,17
127.73,45.54,0.0,0.06,94.19,100.0,52200,Weekday,2018,1,9,14,30,0,Winter,40.4,28.7,35.7,29.8,19.1,25.5,27.8,72.9,0.022,100,16.67,"rain,snow",0,0,28.0,297.0,1014.0,33.9,6.1,128.6,11.1,5,"Snow, Rain, Partially cloudy",7,Medium_Load,17
112.03,37.55,0.0,0.05,94.82,100.0,56700,Weekday,2018,1,9,15,45,0,Winter,40.4,28.7,35.7,29.8,19.1,25.5,27.8,72.9,0.022,100,16.67,"rain,snow",0,0,28.0,297.0,1014.0,33.9,6.1,128.6,11.1,5,"Snow, Rain, Partially cloudy",7,Medium_Load,17
117.61,38.7,0.0,0.05,94.99,100.0,61200,Weekday,2018,1,9,17,0,0,Winter,40.4,28.7,35.7,29.8,19.1,25.5,27.8,72.9,0.022,100,16.67,"rain,snow",0,0,28.0,297.0,1014.0,33.9,6.1,128.6,11.1,5,"Snow, Rain, Partially cloudy",7,Medium_Load,17
77.8,35.17,0.79,0.04,91.12,99.99,65700,Weekday,2018,1,9,18,15,0,Winter,40.4,28.7,35.7,29.8,19.1,25.5,27.8,72.9,0.022,100,16.67,"rain,snow",0,0,28.0,297.0,1014.0,33.9,6.1,128.6,11.1,5,"Snow, Rain, Partially cloudy",7,Maximum_Load,17
123.34,48.2,0.0,0.06,93.14,100.0,70200,Weekday,2018,1,9,19,30,0,Winter,40.4,28.7,35.7,29.8,19.1,25.5,27.8,72.9,0.022,100,16.67,"rain,snow",0,0,28.0,297.0,1014.0,33.9,6.1,128.6,11.1,5,"Snow, Rain, Partially cloudy",7,Maximum_Load,17
99.72,25.88,0.0,0.05,96.79,100.0,74700,Weekday,2018,1,9,20,45,0,Winter,40.4,28.7,35.7,29.8,19.1,25.5,27.8,72.9,0.022,100,16.67,"rain,snow",0,0,28.0,297.0,1014.0,33.9,6.1,128.6,11.1,5,"Snow, Rain, Partially cloudy",7,Medium_Load,17
4.97,0.0,26.75,0.0,100.0,18.27,79200,Weekday,2018,1,9,22,0,0,Winter,40.4,28.7,35.7,29.8,19.1,25.5,27.8,72.9,0.022,100,16.67,"rain,snow",0,0,28.0,297.0,1014.0,33.9,6.1,128.6,11.1,5,"Snow, Rain, Partially cloudy",7,Medium_Load,17
4.64,4.32,0.0,0.0,73.19,100.0,83700,Weekday,2018,1,9,23,15,0,Winter,40.4,28.7,35.7,29.8,19.1,25.5,27.8,72.9,0.022,100,16.67,"rain,snow",0,0,28.0,297.0,1014.0,33.9,6.1,128.6,11.1,5,"Snow, Rain, Partially cloudy",7,Light_Load,17
4.57,4.61,0.0,0.0,70.4,100.0,1800,Weekday,2018,1,10,0,30,0,Winter,38.9,23.0,32.9,29.1,16.8,23.5,27.4,80.1,0.138,100,16.67,"rain,snow",0,0,32.0,297.5,1017.6,61.4,4.7,68.3,5.8,3,"Snow, Rain, Partially cloudy",7,Light_Load,17
4.61,4.57,0.0,0.0,71.02,100.0,6300,Weekday,2018,1,10,1,45,0,Winter,38.9,23.0,32.9,29.1,16.8,23.5,27.4,80.1,0.138,100,16.67,"rain,snow",0,0,32.0,297.5,1017.6,61.4,4.7,68.3,5.8,3,"Snow, Rain, Partially cloudy",7,Light_Load,17
4.57,4.46,0.0,0.0,71.57,100.0,10800,Weekday,2018,1,10,3,0,0,Winter,38.9,23.0,32.9,29.1,16.8,23.5,27.4,80.1,0.138,100,16.67,"rain,snow",0,0,32.0,297.5,1017.6,61.4,4.7,68.3,5.8,3,"Snow, Rain, Partially cloudy",7,Light_Load,17
4.57,4.54,0.0,0.0,70.94,100.0,15300,Weekday,2018,1,10,4,15,0,Winter,38.9,23.0,32.9,29.1,16.8,23.5,27.4,80.1,0.138,100,16.67,"rain,snow",0,0,32.0,297.5,1017.6,61.4,4.7,68.3,5.8,3,"Snow, Rain, Partially cloudy",7,Light_Load,17
4.57,4.46,0.0,0.0,71.57,100.0,19800,Weekday,2018,1,10,5,30,0,Winter,38.9,23.0,32.9,29.1,16.8,23.5,27.4,80.1,0.138,100,16.67,"rain,snow",0,0,32.0,297.5,1017.6,61.4,4.7,68.3,5.8,3,"Snow, Rain, Partially cloudy",7,Light_Load,17
4.43,4.75,0.0,0.0,68.2,100.0,24300,Weekday,2018,1,10,6,45,0,Winter,38.9,23.0,32.9,29.1,16.8,23.5,27.4,80.1,0.138,100,16.67,"rain,snow",0,0,32.0,297.5,1017.6,61.4,4.7,68.3,5.8,3,"Snow, Rain, Partially cloudy",7,Light_Load,17
